,artist.hotttnesss,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,longitude,loudness,mode,mode_confidence,song.hotttnesss,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms_freq,time_signature,time_signature_confidence,year
7141,0.497544085,0.15,1.38046,0.91,0.61746,146.46812,0.17600000000000002,3077,0.0,0.624,37.15735675013362,-63.93335786851952,-16.891,1,0.7020000000000001,0.0,141.68200000000002,0.382,0.24241999999999997,82.264,0.998745546,5.0,1.0,1994
7142,0.599859525,0.0,0.82991,0.0,0.82991,345.59955,3.918,4034,4.0,0.978,37.15735675013362,-63.93335786851952,-8.216000000000001,0,0.6659999999999999,1.0,335.151,0.13699999999999998,0.82991,104.666,1.0,1.0,0.84,0
7144,0.537267237,0.046,1.13,0.88,0.28703,426.78812,0.235,3560,3.0,0.10400000000000001,37.15735675013362,-63.93335786851952,-4.024,1,0.40700000000000003,1.0,422.255,0.887,0.0762,144.252,0.999935881,4.0,0.0,1992
7146,0.367071449,0.013999999999999999,1.9791599999999998,0.514,0.58377,199.88853,0.188,2533,8.0,0.9420000000000001,37.15735675013362,-63.93335786851952,-9.565,1,0.934,0.0,189.614,0.693,0.06005,85.999,0.8805810079999999,4.0,0.249,0
7148,0.40283578700000006,0.35,0.51481,0.39799999999999996,0.51481,154.8273,0.185,3388,5.0,0.7859999999999999,36.30486,-86.62021,-14.535,1,0.736,0.0,147.77200000000002,0.0,0.10765,67.863,1.0,3.0,0.768,0
7149,0.455825979,0.019,0.9655100000000001,0.5760000000000001,0.35623,204.95628,2.792,3529,3.0,0.255,62.19845,17.55142,-3.8689999999999998,0,0.22699999999999998,1.0,198.368,0.33299999999999996,0.20276,97.68700000000001,1.0,4.0,0.0,2006
7151,0.497304911,0.738,0.25151999999999997,0.738,0.25151999999999997,164.70158999999998,0.0,3285,7.0,1.0,-29.21545,26.83776,-5.819,1,0.883,0.0,160.026,0.912,0.07616,171.52,1.0,1.0,0.0,0
7152,0.39579127399999997,0.023,0.7497199999999999,0.966,0.28976,116.89751000000001,0.305,2741,4.0,0.7390000000000001,38.68193,-84.59431,-6.957000000000001,1,0.585,0.0,109.436,0.0,0.05977999999999999,130.196,0.978369095,4.0,0.904,0
7153,0.35018273200000005,0.017,1.14392,1.0,0.28401,237.92281,0.264,2761,3.0,0.276,37.15735675013362,-63.93335786851952,-3.819,0,0.131,0.0,234.243,0.9940000000000001,0.14142000000000002,140.026,1.0,4.0,0.0,0
7158,0.38925674299999996,0.6609999999999999,0.86856,0.067,0.86856,461.11302,5.172000000000001,2753,0.0,0.6709999999999999,64.95014,26.06739,-7.546,1,0.494,0.0,448.12199999999996,0.191,0.86856,145.05,0.9404702090000001,4.0,0.384,0
7162,0.304911912,0.066,0.55274,0.7120000000000001,0.55274,136.38485,0.142,787,2.0,0.68,40.65507,-73.94888,-9.462,1,0.672,0.0,127.22200000000001,0.615,0.20407999999999998,86.708,0.95187615,4.0,0.261,2004
7163,0.365686606,0.069,0.8911600000000001,1.0,0.12854000000000002,215.66648999999998,0.107,2128,6.0,0.035,37.15735675013362,-63.93335786851952,-7.6160000000000005,1,0.473,0.0,206.61700000000002,1.0,0.12854000000000002,157.5,1.0,4.0,0.41600000000000004,1992
7169,0.388438523,0.2,0.08071,1.0,0.08071,176.74403999999998,0.14800000000000002,2569,4.0,0.535,35.78032,-87.46670999999999,-8.242,0,0.40399999999999997,0.0,166.62599999999998,0.71,0.08071,144.344,0.9878631240000001,4.0,0.48200000000000004,2000
7170,0.410796813,0.381,0.58918,0.914,0.23509000000000002,501.83790999999997,0.386,2367,2.0,0.019,37.15735675013362,-63.93335786851952,-6.2170000000000005,1,0.244,0.0,496.594,1.0,0.055389999999999995,170.063,0.8399119140000001,4.0,0.69,0
7175,0.606630152,0.028999999999999998,0.10745,1.0,0.10745,197.77261000000001,0.345,3359,2.0,0.303,37.15735675013362,-63.93335786851952,-8.689,0,0.354,1.0,194.868,0.584,0.10745,108.069,1.0,4.0,0.623,2001
7176,0.531157063,0.061,1.70911,0.489,0.55414,220.49913999999998,0.0,3834,8.0,0.447,40.65507,-73.94888,-3.884,1,0.42,1.0,220.49900000000002,0.0,0.26674000000000003,110.631,0.999977421,4.0,1.0,2006
7180,0.398373123,0.075,2.93128,0.601,0.41308999999999996,203.78077,0.0,1316,5.0,0.175,37.77916,-122.42005,-13.557,0,0.27899999999999997,0.0,193.225,0.973,0.41308999999999996,97.97200000000001,0.9927934629999999,5.0,0.6940000000000001,0
7181,0.5457891260000001,0.312,0.85125,0.376,0.38873,415.81669,0.0,3822,0.0,0.371,47.603559999999995,-122.32943999999999,-9.306000000000001,1,0.35600000000000004,1.0,411.31199999999995,0.898,0.15689,131.27200000000002,0.999694346,4.0,0.59,1991
7182,0.423234535,0.221,1.00464,0.889,0.66608,291.21261,0.7290000000000001,1336,7.0,0.593,37.15735675013362,-63.93335786851952,-4.07,1,0.634,0.0,286.319,0.46799999999999997,0.66608,179.82,1.0,4.0,0.0,0
7183,0.39043497299999996,0.74,0.6310600000000001,0.74,0.6310600000000001,119.09178999999999,2.589,611,5.0,0.0,-22.97673,-43.19508,-12.998,0,0.243,0.0,105.726,0.447,0.31356999999999996,63.316,0.909311689,1.0,0.0,0
7185,0.479407676,0.586,1.77014,0.58,0.87215,382.01424,0.498,3406,5.0,0.515,37.15735675013362,-63.93335786851952,-7.971,0,0.363,1.0,373.656,0.11199999999999999,0.6449199999999999,137.589,1.0,4.0,0.0,1994
7186,0.443098947,0.152,0.33429000000000003,0.888,0.33429000000000003,239.82975,0.0,3181,1.0,0.617,37.15735675013362,-63.93335786851952,-6.263,0,0.645,0.0,232.885,0.32899999999999996,0.33429000000000003,140.972,0.981028008,4.0,0.0,2006
7187,0.385787615,0.036000000000000004,1.08342,0.897,0.28773000000000004,180.53179,0.18899999999999997,2514,8.0,0.11800000000000001,18.015710000000002,-76.79731,-9.068,1,0.282,0.0,172.832,0.315,0.08562,151.498,0.938055251,4.0,0.0,2009
7189,0.530321955,0.076,1.06425,0.9640000000000001,0.60811,188.96934,0.0,3558,11.0,0.5660000000000001,37.15735675013362,-63.93335786851952,-4.87,0,0.5529999999999999,1.0,183.46099999999998,0.168,0.38004,130.07299999999998,0.968201758,4.0,0.32,0
7190,0.52040786,0.087,0.28793,1.0,0.28793,183.14404,0.259,3634,0.0,0.0,34.053490000000004,-118.24531999999999,-9.385,1,0.0,0.0,179.38,1.0,0.28793,96.171,0.882434774,4.0,1.0,0
7191,0.326516558,0.02,0.89402,0.877,0.08988,267.38892999999996,0.0,1204,1.0,1.0,14.56298,121.02183000000001,-7.604,1,0.8290000000000001,0.0,258.79200000000003,1.0,0.08988,74.068,1.0,4.0,0.574,0
7192,0.319209721,0.018000000000000002,1.67983,0.589,0.7014199999999999,257.14893,0.282,796,9.0,0.542,53.93063000000001,-1.2078799999999998,-14.165999999999999,1,0.575,0.0,243.676,0.021,0.46643,121.45200000000001,0.908385159,4.0,0.9620000000000001,0
7193,0.292968171,0.011000000000000001,0.57881,0.963,0.17922000000000002,235.59791,0.14800000000000002,2982,1.0,0.7709999999999999,32.77815,-96.7954,-8.693,1,0.513,0.0,225.69799999999998,0.9,0.17922000000000002,147.066,0.976688168,4.0,0.47600000000000003,2007
7194,0.478985713,0.047,1.08964,0.55,0.40823000000000004,169.69098,0.0,3259,4.0,0.34600000000000003,37.15735675013362,-63.93335786851952,-6.669,1,0.312,1.0,165.03599999999997,0.7909999999999999,0.07191,92.551,1.0,3.0,1.0,1999
7196,0.612067268,0.067,2.32642,1.0,0.15143,211.17342000000002,0.299,4003,11.0,0.215,37.15735675013362,-63.93335786851952,-4.293,0,0.39899999999999997,1.0,207.877,0.7879999999999999,0.15143,110.695,0.9991547740000001,5.0,0.922,2005
7197,0.287731468,0.515,2.32895,0.642,0.16752999999999998,108.25098,0.0,1366,2.0,0.466,31.1689,-100.07715,-17.074,1,0.507,0.0,108.251,0.22699999999999998,0.16752999999999998,57.308,0.9170223129999999,4.0,0.615,0
7198,0.35234201299999995,0.09,1.24935,0.35100000000000003,1.24935,235.7024,0.764,1922,9.0,0.547,52.94922,-1.14392,-12.422,1,0.723,0.0,231.43900000000002,0.304,0.7504,80.624,0.860391895,5.0,0.792,1991
7199,0.347249717,0.469,0.39705,0.0,0.39705,213.91627999999997,3.779,1558,11.0,0.026000000000000002,37.15735675013362,-63.93335786851952,-17.241,0,0.14800000000000002,0.0,213.916,0.244,0.10055,99.348,0.9463025190000001,4.0,0.615,0
7200,0.309514272,0.05,0.7225,0.011000000000000001,0.7225,301.19138,0.096,508,10.0,0.396,40.71455,-74.00712,-11.133,0,0.392,0.0,291.457,0.816,0.15113,91.943,1.0,5.0,0.41600000000000004,2007
7205,0.46452545100000003,0.087,0.44096,1.0,0.44096,233.40363,0.096,3015,2.0,0.11900000000000001,37.15735675013362,-63.93335786851952,-6.857,1,0.42200000000000004,0.0,226.96900000000002,0.9740000000000001,0.13437000000000002,97.43299999999999,0.9682556640000001,4.0,0.847,0
7206,0.333770845,0.049,1.40757,0.589,1.40757,308.87138,3.5060000000000002,1755,6.0,0.773,37.15735675013362,-63.93335786851952,-15.940999999999999,0,0.7340000000000001,0.0,294.41700000000003,0.049,1.20392,152.935,0.960316306,4.0,0.051,1996
7209,0.594627867,0.005,0.6473800000000001,0.718,0.11859000000000001,235.78077000000002,0.078,3893,7.0,0.43200000000000005,37.15735675013362,-63.93335786851952,-10.485,1,0.46299999999999997,0.0,232.925,0.5479999999999999,0.11859000000000001,107.469,0.955469165,4.0,0.965,0
7211,0.0,0.9790000000000001,0.21766999999999997,0.9790000000000001,0.21766999999999997,250.98404,0.374,75,9.0,0.636,37.15735675013362,-63.93335786851952,-7.9110000000000005,1,0.619,0.0,241.65,0.9129999999999999,0.21766999999999997,154.734,1.0,1.0,0.0,0
7212,0.374637302,0.131,1.04344,1.0,0.67748,188.31628,0.0,1269,7.0,0.5579999999999999,-24.9162,133.39311,-12.704,1,0.557,0.0,167.149,0.602,0.67748,161.045,0.8972725779999999,4.0,0.667,0
7214,0.44083500700000006,0.341,0.515,0.7759999999999999,0.515,181.86404,0.457,3157,7.0,0.802,37.15735675013362,-63.93335786851952,-8.196,1,0.619,0.0,174.62,0.9,0.2552,112.44200000000001,1.0,3.0,1.0,0
7215,0.32345200399999996,0.17300000000000001,1.17972,0.871,0.4112,236.53832000000003,0.5539999999999999,2515,7.0,0.848,37.15735675013362,-63.93335786851952,-8.146,1,0.736,0.0,221.71,0.46,0.21884,159.894,0.9698394920000001,4.0,0.0,2006
7216,0.661349364,0.299,0.19616,0.84,0.19616,227.082,0.14800000000000002,3954,3.0,0.222,39.74001,-104.99226000000002,-5.432,1,0.43700000000000006,1.0,213.502,0.6509999999999999,0.19616,140.577,0.899445568,4.0,0.79,2009
7217,0.484876719,0.002,1.13053,0.953,0.45523,221.33506,0.444,3334,9.0,0.0,37.15735675013362,-63.93335786851952,-9.472000000000001,1,0.0,1.0,213.293,0.7929999999999999,0.11982999999999999,91.833,0.9072791259999999,4.0,1.0,1996
7220,0.33274977,0.166,5.48076,0.239,1.23613,240.74403999999998,3.785,1220,11.0,0.039,37.15735675013362,-63.93335786851952,-18.302,0,0.298,0.0,227.614,0.084,0.88818,89.236,1.0,3.0,0.8390000000000001,0
7221,0.437735968,0.35200000000000004,1.3539299999999999,0.27699999999999997,0.44886000000000004,368.3522,0.258,2690,7.0,0.606,-34.60852,-58.373540000000006,-16.223,1,0.588,0.0,359.486,0.179,0.22021999999999997,127.279,0.914033848,4.0,0.0,1995
7222,0.47722519,0.157,0.56002,0.818,0.56002,196.30975,0.264,3590,10.0,0.051,36.16778,-86.77835999999999,-14.440999999999999,0,0.19399999999999998,0.0,191.907,0.7170000000000001,0.29651,112.681,0.97699572,4.0,0.37799999999999995,0
7226,0.299392787,0.107,2.16003,0.684,0.32449,161.61914,0.0,898,11.0,0.332,37.15735675013362,-63.93335786851952,-11.879000000000001,0,0.436,0.0,154.924,0.965,0.12067,102.637,0.9190706409999999,5.0,1.0,0
7227,0.301094091,0.016,0.12325,0.998,0.12325,152.89424,0.067,1421,0.0,0.006999999999999999,37.15735675013362,-63.93335786851952,-8.263,1,0.231,0.0,135.999,0.981,0.12325,94.895,0.735807946,4.0,0.057,0
7228,0.628228387,0.10300000000000001,0.1365,0.531,0.1365,153.28608,0.09,3875,9.0,0.475,37.15735675013362,-63.93335786851952,-26.024,1,0.484,0.0,140.835,0.501,0.1365,79.499,0.9710548090000001,4.0,0.225,0
7229,0.323755395,0.599,0.41789,0.599,0.41789,33.20118,0.142,618,0.0,0.37799999999999995,37.15735675013362,-63.93335786851952,-8.837,1,0.408,0.0,33.201,0.981,0.18847,88.678,0.8906926709999999,1.0,0.993,2001
7230,0.325736259,0.0,0.0,0.0,0.0,367.46404,0.0,1651,5.0,0.24,37.15735675013362,-63.93335786851952,-11.860999999999999,0,0.304,0.0,367.464,0.0,0.0,0.0,1.0,3.0,1.0,0
7231,0.38242658399999996,0.563,0.71246,0.563,0.71246,312.94649,0.218,1629,7.0,0.604,37.15735675013362,-63.93335786851952,-11.187999999999999,1,0.568,0.0,299.131,1.0,0.2424,84.994,0.943419852,1.0,1.0,1997
7233,0.367731935,0.35700000000000004,0.30866,0.324,0.30866,229.51137999999997,0.258,1200,1.0,0.47600000000000003,37.15735675013362,-63.93335786851952,-15.93,1,0.45,0.0,219.585,0.324,0.30866,159.356,0.9350119020000001,3.0,1.0,0
7234,0.449602656,0.585,1.44919,0.585,1.44919,134.81751,0.073,3092,0.0,0.478,37.15735675013362,-63.93335786851952,-24.904,0,0.331,0.0,122.82799999999999,0.373,0.13404000000000002,36.802,1.0,1.0,0.0,0
7235,0.45893557100000004,0.22699999999999998,1.33761,0.503,0.41023000000000004,144.61342,0.345,2938,7.0,0.079,37.15735675013362,-63.93335786851952,-8.597000000000001,1,0.461,0.0,137.567,0.507,0.41023000000000004,125.26100000000001,0.945722925,4.0,0.0,0
7238,0.627765135,0.45399999999999996,0.11847,0.45399999999999996,0.11847,246.72607999999997,0.10099999999999999,3817,9.0,0.01,37.77916,-122.42005,-4.146,0,0.191,1.0,233.52900000000002,1.0,0.11847,84.014,0.9999524959999999,1.0,0.381,0
7241,0.38297645799999996,0.158,1.97048,0.8809999999999999,0.60746,333.37424,0.56,2427,5.0,0.68,30.19145,-93.58068,-9.888,0,0.547,0.0,318.079,1.0,0.26874000000000003,89.015,1.0,3.0,1.0,1995
7243,0.39227261799999996,0.001,0.5663699999999999,1.0,0.21304,195.5522,0.33399999999999996,2681,9.0,0.47100000000000003,37.15735675013362,-63.93335786851952,-7.497000000000001,1,0.376,0.0,192.058,0.6459999999999999,0.21304,169.938,0.98523093,4.0,1.0,1996
7244,0.433780669,0.7979999999999999,0.81904,0.6609999999999999,0.25296,269.40036000000003,0.0,2042,11.0,0.644,37.15735675013362,-63.93335786851952,-7.307,0,0.627,0.0,269.4,0.114,0.25296,104.57,1.0,4.0,1.0,0
7245,0.355707867,1.0,0.6036100000000001,1.0,0.6036100000000001,193.64526,0.525,487,4.0,0.732,38.8962,-121.07887,-13.485,1,0.606,0.0,184.877,0.7120000000000001,0.6036100000000001,81.95,1.0,1.0,0.2,2009
7247,0.442924544,0.045,1.28179,0.946,0.52136,247.14404,0.313,3485,4.0,0.86,37.15735675013362,-63.93335786851952,-5.67,0,0.856,0.0,241.447,1.0,0.12749000000000002,81.887,0.864862695,4.0,0.628,0
7248,0.297185687,0.053,1.42924,0.0,0.71037,397.76608,0.0,506,0.0,0.677,37.15735675013362,-63.93335786851952,-6.819,1,0.652,0.0,383.971,0.33299999999999996,0.47798,81.249,1.0,3.0,1.0,1993
7250,0.38171567799999995,0.001,0.9529299999999999,0.275,0.37905,62.275459999999995,4.023,2600,10.0,0.447,37.15735675013362,-63.93335786851952,-7.255,1,0.382,0.0,62.275,0.325,0.09427,104.064,1.0,4.0,0.188,2008
7252,0.661349364,0.031,0.9778700000000001,0.789,0.18692,240.56117999999998,0.0,3954,11.0,0.395,39.74001,-104.99226000000002,-6.093,1,0.47700000000000004,0.0,226.209,0.494,0.18692,151.983,0.899445568,4.0,0.7390000000000001,2008
7254,0.37391138399999996,0.017,0.55848,0.039,0.25386,226.21995,0.0,2114,1.0,0.696,37.15735675013362,-63.93335786851952,-11.675,1,0.619,0.0,218.44799999999998,0.0,0.10156,155.012,1.0,4.0,0.0,2005
7260,0.352870872,0.142,3.67947,0.643,0.35723,70.26893000000001,5.915,2366,9.0,0.601,51.50632,-0.12714,-13.798,1,0.606,0.0,66.635,0.166,0.35723,109.319,1.0,7.0,0.368,2001
7263,0.32016541600000004,0.196,0.62705,0.778,0.13759000000000002,192.67873,0.2,1223,0.0,0.6859999999999999,30.235129999999998,-92.26831,-10.73,1,0.7120000000000001,0.0,182.178,0.6709999999999999,0.13759000000000002,123.47200000000001,1.0,3.0,1.0,0
7265,0.621085212,0.076,0.718,0.44299999999999995,0.3603,280.00608,0.154,3824,7.0,0.027000000000000003,57.153819999999996,-2.10679,-7.787000000000001,0,0.483,1.0,268.225,0.71,0.18100000000000002,167.997,0.999826764,4.0,0.619,2003
7268,0.39839410700000005,0.019,1.36534,0.614,0.8277700000000001,210.05016,0.5770000000000001,2778,4.0,0.09699999999999999,37.15735675013362,-63.93335786851952,-6.827000000000001,1,0.47,1.0,203.69099999999997,0.0,0.55898,110.507,0.9660467540000001,4.0,0.956,0
7270,0.416173065,0.059000000000000004,0.1926,0.769,0.1926,327.05261,0.131,3477,0.0,0.314,41.88415,-87.63241,-10.859000000000002,1,0.569,0.0,304.57599999999996,0.649,0.0319,95.861,0.985011245,4.0,0.8390000000000001,1999
7271,0.36134021,0.37799999999999995,0.40123000000000003,0.37799999999999995,0.40123000000000003,168.07138,0.0,951,7.0,0.35600000000000004,37.15735675013362,-63.93335786851952,-9.965,0,0.496,0.0,163.759,0.385,0.15754,124.24600000000001,0.915857613,1.0,0.0,0
7272,0.279483127,0.14400000000000002,0.04704,1.0,0.04704,53.367709999999995,0.24100000000000002,610,7.0,0.18899999999999997,37.15735675013362,-63.93335786851952,-4.135,1,0.6,0.0,49.788999999999994,0.34299999999999997,0.04704,231.145,1.0,4.0,0.0,0
7275,1.082502557,0.626,0.6937,0.626,0.6937,31.320359999999997,0.0,3990,1.0,0.188,37.15735675013362,-63.93335786851952,-12.368,1,0.49700000000000005,1.0,31.32,0.745,0.08143,60.04600000000001,1.0,1.0,0.0,2005
7277,0.453371188,0.157,0.81181,0.7609999999999999,0.41325,229.51137999999997,0.183,3319,4.0,0.005,37.15735675013362,-63.93335786851952,-8.574,0,0.044000000000000004,0.0,223.817,0.7759999999999999,0.21397,155.769,1.0,4.0,0.9059999999999999,2003
7279,0.36316020200000004,0.469,0.23445,0.469,0.23445,223.63383,2.421,2997,10.0,0.795,34.18806,-118.94151000000001,-4.658,1,0.588,0.0,206.919,0.287,0.07554,125.367,1.0,1.0,0.37200000000000005,0
7280,0.388112774,0.386,1.0658,0.336,0.23409000000000002,166.05995,0.102,2340,0.0,0.564,43.648559999999996,-79.38533000000001,-21.141,1,0.375,0.0,160.049,0.336,0.23409000000000002,158.009,0.9392715970000001,3.0,1.0,0
7281,0.0,0.215,1.20908,0.6920000000000001,0.67402,152.94648999999998,2.136,230,8.0,0.022000000000000002,37.15735675013362,-63.93335786851952,-12.36,1,0.31,0.0,146.994,0.162,0.67402,115.42,1.0,3.0,1.0,0
7282,0.514206403,0.102,0.03322,0.0,0.03322,165.85098,2.31,3365,7.0,0.79,37.15735675013362,-63.93335786851952,-5.263999999999999,1,0.6759999999999999,0.0,161.344,0.613,0.03322,155.112,1.0,4.0,0.0,0
7283,0.359324727,0.05,1.04185,0.9359999999999999,0.16998,168.25423999999998,0.308,2231,0.0,0.215,40.71455,-74.00712,-5.936,1,0.31,1.0,168.25400000000002,0.648,0.16998,134.102,0.885545496,4.0,0.816,1996
7284,0.294607893,0.9209999999999999,0.43301000000000006,0.9209999999999999,0.43301000000000006,395.04934,0.171,789,2.0,0.478,37.15735675013362,-63.93335786851952,-3.878,1,0.6759999999999999,0.0,389.085,0.982,0.19884000000000002,85.316,1.0,1.0,1.0,0
7285,0.24530294800000002,0.168,0.39231,0.7659999999999999,0.39231,45.37424,0.0,569,0.0,0.731,37.15735675013362,-63.93335786851952,-8.592,1,0.672,0.0,41.511,0.8370000000000001,0.1932,150.111,0.9368033859999999,3.0,0.429,2007
7288,0.435144672,0.172,0.6278600000000001,0.374,0.6278600000000001,229.14567000000002,0.0,3427,4.0,0.787,19.4319,-99.13285,-6.062,1,0.563,0.0,219.71900000000002,0.496,0.12089000000000001,77.722,0.9223585940000001,4.0,0.535,2007
7289,0.47249547700000005,0.076,0.7423,0.9390000000000001,0.27731999999999996,171.10159,0.20600000000000002,3209,2.0,0.846,37.15735675013362,-63.93335786851952,-8.81,1,0.698,0.0,160.363,0.9279999999999999,0.04425,130.985,1.0,4.0,0.5,2008
7291,0.373611112,0.0,0.0,0.0,0.0,233.27302000000003,0.0,2570,1.0,0.402,37.15735675013362,-63.93335786851952,-4.309,1,0.45799999999999996,1.0,109.929,0.0,0.0,0.0,0.830141137,0.0,0.0,2004
7293,0.37273761299999997,0.314,0.23575,1.0,0.23575,267.59791,0.2,1231,7.0,0.9490000000000001,40.71455,-74.00712,-12.529000000000002,1,0.635,0.0,258.438,0.636,0.23575,92.911,1.0,4.0,0.785,0
7295,0.44673296799999995,0.076,1.3075700000000001,0.8170000000000001,0.20593000000000003,177.18812,0.136,3350,9.0,0.545,42.78668,-96.92803,-8.446,1,0.439,0.0,166.145,0.546,0.20593000000000003,165.597,0.975207319,5.0,0.358,2006
7296,0.383211422,0.369,1.3230899999999999,0.442,0.67582,538.06975,0.0,2858,8.0,0.22,37.15735675013362,-63.93335786851952,-8.869,1,0.33,0.0,532.828,0.504,0.2049,98.45299999999999,1.0,4.0,0.47200000000000003,0
7297,0.393121934,0.08900000000000001,0.47248999999999997,0.0,0.12065999999999999,215.90159,0.961,1931,0.0,0.599,34.053490000000004,-118.24531999999999,-8.039,1,0.46399999999999997,0.0,211.923,0.32,0.12065999999999999,170.702,0.974033549,4.0,0.0,2005
7298,0.43069704600000003,0.031,1.32613,0.8059999999999999,0.1808,304.16934,0.0,3508,7.0,0.27899999999999997,37.15735675013362,-63.93335786851952,-8.613,0,0.45299999999999996,1.0,281.995,0.0,0.1808,104.12799999999999,0.914245313,4.0,0.507,2004
7300,0.421388265,0.21600000000000003,1.04313,0.239,0.40619,252.62975,0.0,1696,6.0,0.358,37.77916,-122.42005,-6.172000000000001,1,0.56,1.0,247.94799999999998,0.674,0.0849,97.045,0.9872355190000001,3.0,1.0,2003
7303,0.434346306,0.6940000000000001,1.23569,0.071,0.62216,225.72362999999999,0.091,3395,2.0,0.0,39.49974,-111.54732,-6.9270000000000005,1,0.198,0.0,221.542,0.615,0.15847,97.99700000000001,0.992621145,4.0,0.498,2001
7306,0.432054079,0.495,1.51203,0.24,0.13086,411.01016,0.078,2549,5.0,0.44,40.71455,-74.00712,-17.684,0,0.36,0.0,400.707,0.569,0.13086,87.70200000000001,1.0,3.0,1.0,1999
7307,0.0,0.044000000000000004,1.26033,0.639,0.62166,240.84852999999998,0.0,1094,0.0,0.722,37.15735675013362,-63.93335786851952,-7.689,1,0.619,0.0,230.33,0.852,0.62166,96.96700000000001,1.0,4.0,0.9229999999999999,0
7308,0.372232889,0.11199999999999999,4.2967,0.645,3.42674,174.52363,3.657,1898,7.0,0.33899999999999997,37.15735675013362,-63.93335786851952,-14.042,1,0.611,0.0,171.433,0.59,3.42674,68.82600000000001,1.0,3.0,0.434,1993
7309,0.45618238299999997,0.019,0.8475600000000001,1.0,0.19167,155.89831999999998,0.136,3156,9.0,0.174,51.45366,-2.59143,-6.272,0,0.336,0.0,142.431,0.395,0.19167,182.487,1.0,4.0,0.368,0
7311,0.32016541600000004,0.031,0.49338000000000004,0.205,0.49338000000000004,180.61016,0.201,1223,9.0,0.5670000000000001,30.235129999999998,-92.26831,-8.529,1,0.53,0.0,176.99400000000003,0.825,0.05454,90.01700000000001,1.0,5.0,0.462,0
7312,0.607792752,0.408,0.4845,0.408,0.4845,189.90975,0.0,3911,9.0,0.32799999999999996,42.33168,-83.04791999999999,-12.693,1,0.319,0.0,171.114,0.495,0.4845,137.25799999999998,0.9246877720000001,1.0,0.25,1971
7313,0.542054632,0.038,0.11260999999999999,0.505,0.11260999999999999,94.01424,0.0,3945,7.0,0.113,37.87869,-121.94345,-5.28,1,0.449,0.0,91.069,0.033,0.11260999999999999,102.39399999999999,1.0,4.0,1.0,0
7314,0.42844194,0.915,0.43943000000000004,0.968,0.08963,288.44363,0.217,3053,1.0,0.5,64.55653000000001,12.66538,-5.52,1,0.436,1.0,285.89599999999996,0.5720000000000001,0.08963,164.595,0.912944513,4.0,0.293,2003
7315,0.41453432100000004,0.28,0.54933,0.9590000000000001,0.25053000000000003,189.6224,0.14800000000000002,2254,11.0,0.381,37.15735675013362,-63.93335786851952,-4.867,0,0.451,0.0,181.197,0.26,0.10113,205.739,1.0,4.0,0.684,0
7318,0.237726813,0.024,0.25389,0.215,0.25389,223.7122,0.0,463,6.0,0.496,37.15735675013362,-63.93335786851952,-9.578,1,0.491,0.0,217.165,0.59,0.13047999999999998,120.971,0.994556566,4.0,0.84,0
7323,0.353540508,0.271,0.8036399999999999,0.731,0.15248,187.24526,0.45,2939,6.0,0.18899999999999997,37.15735675013362,-63.93335786851952,-5.029,1,0.316,1.0,183.64700000000002,0.56,0.15248,192.725,0.999936884,7.0,0.254,2008
7325,0.45898725799999995,0.92,1.54995,0.92,1.54995,89.67791,1.225,3382,1.0,0.36700000000000005,37.15735675013362,-63.93335786851952,-7.724,1,0.49200000000000005,0.0,81.514,0.43,1.29475,121.26,1.0,1.0,0.0,2000
7326,0.571376562,0.002,0.93601,0.0,0.48986999999999997,214.9873,0.0,3815,0.0,0.493,37.15735675013362,-63.93335786851952,-3.509,1,0.409,1.0,208.30599999999998,0.639,0.27144,124.01,0.952419762,4.0,0.315,2005
7329,0.294986617,0.07400000000000001,0.18905,0.92,0.18905,264.04526,0.14400000000000002,1016,11.0,0.579,37.15735675013362,-63.93335786851952,-12.88,0,0.511,0.0,248.709,0.884,0.18905,174.271,0.833322838,4.0,0.0,0
7332,0.36014505700000005,0.051,0.47978000000000004,0.5760000000000001,0.47978000000000004,173.47873,0.222,1826,3.0,0.82,37.15735675013362,-63.93335786851952,-17.55,1,0.655,0.0,166.93400000000003,0.506,0.0893,103.302,0.9561312479999999,4.0,0.154,0
7333,0.38384536700000005,0.018000000000000002,0.36968,0.877,0.36968,156.39465,0.467,153,0.0,0.0,39.95227,-75.16237,-11.186,1,0.10099999999999999,0.0,148.637,0.98,0.1058,117.04700000000001,0.9716170209999999,4.0,1.0,1968
7334,0.524994964,0.105,0.11837,0.11800000000000001,0.11837,225.51465,0.0,3791,5.0,0.479,40.8448,-73.93585,-5.808,0,0.493,0.0,208.26,0.8009999999999999,0.11837,132.844,0.956605368,3.0,0.7909999999999999,0
7335,0.343605383,0.6759999999999999,0.73353,0.8390000000000001,0.73353,172.25098,2.456,1466,3.0,0.013000000000000001,39.95227,-75.16237,-12.917,1,0.428,0.0,163.724,0.61,0.39116999999999996,56.977,1.0,4.0,0.872,0
7336,0.36296059700000005,0.064,1.08378,0.778,0.30414,226.32443999999998,0.254,1430,3.0,0.578,30.16602,-96.39998,-8.666,1,0.747,0.0,223.858,0.691,0.30414,154.403,1.0,4.0,0.129,1990
